gene_name	gene_id	spot_id	x	y	z	plane_id	neighbour	neighbour_array	neighbour_prob	omp_score
Col25a1	52	1423	126.147	62.994	59.64249038696289	59	11	[11, 18, 10, 12, 4, 19, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1424	135.456	19.704	8.036148071289062	8	11	[11, 5, 4, 0, 12, 18, 3]	[0.496, 0.47, 0.034, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1425	100.913	11.972	69.87548828125	69	3	[3, 4, 10, 11, 2, 5, 0]	[0.855, 0.145, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1426	133.911	32.549	94.70528411865234	94	4	[4, 11, 5, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1427	107.472	56.51	46.6295280456543	46	11	[11, 10, 17, 18, 4, 3, 0]	[0.976, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1428	139.285	26.867	78.11193084716797	78	4	[4, 5, 11, 12, 3, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1429	114.867	19.819	62.47771453857422	62	4	[4, 3, 11, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1430	143.898	0.758	63.16535949707031	63	4	[4, 5, 11, 6, 12, 3, 0]	[0.89, 0.11, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1431	118.087	31.019	84.62809753417969	84	4	[4, 3, 11, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1432	115.706	31.301	63.41130828857422	63	4	[4, 11, 3, 10, 5, 12, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1433	132.887	46.65	87.17794036865234	87	4	[4, 11, 12, 10, 5, 3, 0]	[0.951, 0.049, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1434	137.377	34.1	41.31901168823242	41	11	[11, 4, 5, 12, 10, 18, 0]	[0.91, 0.082, 0.007, 0.001, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1435	107.668	40.965	83.95437622070312	83	10	[10, 4, 3, 11, 9, 12, 0]	[0.69, 0.265, 0.044, 0.001, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1436	104.474	18.942	39.28801345825195	39	4	[4, 3, 11, 10, 2, 5, 0]	[0.952, 0.047, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1437	165.539	54.112	63.78017807006836	63	12	[12, 5, 19, 13, 11, 6, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1438	142.064	8.178	81.13306427001953	81	4	[4, 5, 3, 11, 12, 6, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1439	135.41	3.146	80.79192352294922	80	4	[4, 5, 3, 11, 12, 0, 6]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1440	138.092	3.618	22.677291870117188	22	5	[5, 4, 11, 0, 12, 3, 6]	[0.838, 0.162, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1441	146.871	0.628	57.490867614746094	57	5	[5, 4, 6, 12, 11, 3, 0]	[0.737, 0.263, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1442	110.097	19.739	44.35614013671875	44	4	[4, 3, 11, 10, 5, 2, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1443	120.36	47.916	89.06053924560547	89	4	[4, 11, 10, 3, 12, 5, 0]	[0.897, 0.062, 0.041, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1444	83.171	41.355	75.18303680419922	75	10	[10, 3, 9, 2, 4, 11, 0]	[0.979, 0.021, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1445	118.579	3.648	62.88193893432617	62	4	[4, 3, 5, 11, 10, 0, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1446	110.31	34.868	80.13524627685547	80	4	[4, 3, 10, 11, 5, 12, 0]	[0.973, 0.02, 0.007, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1447	116.715	17.999	91.95867919921875	91	4	[4, 3, 10, 11, 5, 0, 12]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1448	154.07	14.29	91.22802734375	91	4	[4, 5, 6, 12, 11, 0, 3]	[0.613, 0.387, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1449	150.501	41.132	61.58796310424805	61	12	[12, 5, 11, 4, 19, 13, 0]	[0.859, 0.113, 0.021, 0.007, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1450	139.382	1.33	40.383033752441406	40	4	[4, 5, 11, 12, 3, 0, 6]	[0.7, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1451	141.385	44.65	79.06224060058594	79	4	[4, 11, 12, 5, 10, 19, 0]	[0.832, 0.129, 0.039, 0.001, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1452	177.976	25.083	60.835941314697266	60	5	[5, 6, 12, 13, 4, 7, 0]	[0.902, 0.098, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1453	112.299	40.692	88.72418975830078	88	4	[4, 10, 3, 11, 12, 5, 0]	[0.915, 0.075, 0.009, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1454	111.95	26.678	77.21544647216797	77	4	[4, 3, 10, 11, 5, 12, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1455	138.646	36.054	91.67098236083984	91	4	[4, 5, 11, 12, 3, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1456	124.465	17.051	62.91944885253906	62	4	[4, 3, 5, 11, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1457	120.439	33.255	35.111942291259766	35	11	[11, 4, 10, 5, 3, 12, 0]	[0.976, 0.024, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1458	122.756	20.2	88.01055908203125	88	4	[4, 3, 5, 11, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1459	142.767	14.912	53.29975128173828	53	4	[4, 5, 11, 12, 3, 6, 0]	[0.728, 0.272, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1460	137.375	8.726	72.27869415283203	72	4	[4, 5, 3, 11, 12, 6, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1461	104.729	39.139	67.56131744384766	67	10	[10, 4, 3, 11, 9, 2, 0]	[0.838, 0.109, 0.039, 0.013, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1462	121.515	24.729	59.49274826049805	59	4	[4, 11, 3, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1463	108.658	9.489	46.42616653442383	46	4	[4, 3, 11, 10, 5, 2, 0]	[0.995, 0.005, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1464	94.879	59.46	88.74693298339844	88	10	[10, 3, 11, 9, 4, 17, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1465	147.453	38.079	66.15253448486328	66	4	[4, 5, 12, 11, 6, 19, 0]	[0.397, 0.319, 0.25, 0.035, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1466	113.509	9.905	56.8834114074707	56	4	[4, 3, 11, 5, 10, 2, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1467	114.886	36.283	71.84625244140625	71	4	[4, 11, 10, 3, 5, 12, 0]	[0.994, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1468	119.724	21.904	31.289186477661133	31	4	[4, 11, 5, 3, 10, 12, 0]	[0.948, 0.052, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1469	108.256	29.011	48.34795379638672	48	4	[4, 11, 3, 10, 5, 2, 0]	[0.954, 0.038, 0.007, 0.001, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1470	140.206	13.929	102.19795227050781	102	4	[4, 5, 3, 0, 11, 12, 6]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1471	153.714	5.747	90.05410766601562	90	4	[4, 5, 6, 12, 0, 11, 3]	[0.618, 0.382, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1472	161.486	22.817	74.04714965820312	74	5	[5, 4, 12, 6, 11, 13, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1473	111.736	22.851	63.69252395629883	63	4	[4, 3, 11, 10, 5, 2, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1474	118.677	2.52	92.69462585449219	92	4	[4, 3, 5, 0, 10, 11, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1475	101.375	39.122	82.14008331298828	82	10	[10, 3, 4, 11, 9, 2, 0]	[0.828, 0.158, 0.014, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1476	113.99	35.245	93.15482330322266	93	4	[4, 3, 10, 11, 5, 0, 12]	[0.995, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1477	123.966	6.651	28.9565486907959	28	4	[4, 5, 11, 3, 0, 12, 10]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1478	151.954	17.27	76.43460083007812	76	5	[5, 4, 12, 6, 11, 3, 0]	[0.713, 0.287, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1479	116.567	16.743	58.579097747802734	58	4	[4, 3, 11, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1480	118.947	20.61	79.39079284667969	79	4	[4, 3, 11, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1481	106.641	27.284	92.7730484008789	92	4	[4, 3, 10, 11, 0, 2, 9]	[0.602, 0.398, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1482	133.973	30.123	36.977783203125	36	11	[11, 4, 5, 12, 3, 10, 0]	[0.728, 0.267, 0.005, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1483	97.457	4.565	49.6512451171875	49	3	[3, 4, 2, 10, 11, 0, 5]	[0.931, 0.069, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1484	116.548	44.825	37.70736312866211	37	11	[11, 4, 10, 18, 12, 3, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1485	114.002	2.738	67.54075622558594	67	4	[4, 3, 5, 11, 10, 0, 2]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1486	169.382	17.922	80.64381408691406	80	5	[5, 6, 4, 12, 13, 11, 0]	[0.994, 0.006, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1487	118.76	37.075	39.48142623901367	39	11	[11, 4, 10, 3, 12, 5, 0]	[0.993, 0.007, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1488	133.549	0.299	87.1307144165039	87	4	[4, 5, 3, 0, 11, 12, 6]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1489	108.061	33.669	68.02194213867188	68	4	[4, 3, 10, 11, 5, 2, 0]	[0.945, 0.036, 0.017, 0.002, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1490	121.979	32.711	70.25257873535156	70	4	[4, 11, 3, 10, 5, 12, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1491	100.017	10.362	66.1524429321289	66	3	[3, 4, 10, 2, 11, 5, 0]	[0.891, 0.109, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1492	145.728	8.406	102.71849060058594	102	4	[4, 5, 0, 6, 3, 12, 11]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1493	118.985	17.731	80.3180923461914	80	4	[4, 3, 11, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1494	104.489	60.882	57.76655960083008	57	10	[10, 11, 17, 18, 4, 3, 0]	[0.823, 0.177, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1495	119.134	30.805	70.75843048095703	70	4	[4, 11, 3, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1496	122.233	47.181	91.71674346923828	91	4	[4, 11, 10, 3, 12, 5, 0]	[0.975, 0.018, 0.007, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1497	155.857	26.615	32.61018753051758	32	5	[5, 12, 4, 11, 13, 6, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1498	116.522	17.739	54.446571350097656	54	4	[4, 3, 11, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1499	114.95	2.242	85.43852996826172	85	4	[4, 3, 5, 10, 11, 0, 2]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1500	109.119	11.175	79.52139282226562	79	4	[4, 3, 10, 11, 5, 2, 0]	[0.958, 0.042, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1501	118.753	3.163	104.51201629638672	104	4	[4, 3, 0, 5, 10, 11, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1502	89.831	45.983	58.687110900878906	58	10	[10, 3, 11, 9, 4, 2, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1503	122.189	25.322	92.06427001953125	92	4	[4, 3, 11, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1504	123.581	32.018	82.64403533935547	82	4	[4, 11, 3, 10, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1505	89.056	6.058	101.38347625732422	101	3	[3, 4, 10, 2, 0, 9, 11]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1506	131.676	18.5	66.23573303222656	66	4	[4, 5, 11, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1507	118.459	39.52	66.9051742553711	66	4	[4, 11, 10, 3, 12, 5, 0]	[0.842, 0.157, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1508	99.664	64.272	87.78205108642578	87	10	[10, 11, 3, 4, 9, 17, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1509	118.516	4.598	70.90435791015625	70	4	[4, 3, 5, 11, 10, 0, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1510	134.096	0.947	80.19977569580078	80	4	[4, 5, 3, 11, 0, 12, 6]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1511	137.765	21.955	72.15604400634766	72	4	[4, 5, 11, 12, 3, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1512	99.396	15.372	78.35543060302734	78	3	[3, 4, 10, 11, 2, 0, 9]	[0.97, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1513	137.119	20.327	83.37852478027344	83	4	[4, 5, 11, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1514	150.981	21.823	66.06858825683594	66	5	[5, 4, 12, 11, 6, 13, 0]	[0.902, 0.098, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1515	134.694	34.269	96.4958267211914	96	4	[4, 11, 5, 12, 3, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1516	127.341	11.987	83.90192413330078	83	4	[4, 3, 5, 11, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1517	109.256	23.014	58.53966522216797	58	4	[4, 3, 11, 10, 5, 2, 0]	[0.992, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1518	119.119	38.467	96.75778198242188	96	4	[4, 3, 10, 11, 5, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1519	116.116	11.733	58.98431396484375	58	4	[4, 3, 11, 5, 10, 0, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1520	132.091	10.776	69.28289031982422	69	4	[4, 5, 3, 11, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1521	133.015	29.464	53.08289337158203	53	4	[4, 11, 5, 12, 3, 10, 0]	[0.987, 0.013, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1522	141.553	3.318	91.472900390625	91	4	[4, 5, 3, 0, 6, 11, 12]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1523	138.235	15.578	65.89571380615234	65	4	[4, 5, 11, 12, 3, 6, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1524	147.478	20.553	47.82038497924805	47	5	[5, 4, 12, 11, 6, 13, 0]	[0.964, 0.036, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1525	130.958	4.759	75.22393035888672	75	4	[4, 5, 3, 11, 12, 0, 10]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1526	123.269	46.164	47.7723274230957	47	11	[11, 4, 10, 12, 18, 5, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1527	130.945	15.075	64.99752044677734	64	4	[4, 5, 11, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1528	117.554	75.05	69.09976196289062	69	11	[11, 10, 18, 17, 19, 12, 0]	[0.984, 0.015, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1529	126.561	39.099	63.15904998779297	63	4	[4, 11, 10, 12, 5, 3, 0]	[0.695, 0.305, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1530	92.647	6.824	47.627716064453125	47	3	[3, 4, 2, 10, 11, 0, 9]	[0.997, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1531	105.682	14.164	97.88731384277344	97	3	[3, 4, 10, 0, 11, 2, 5]	[0.654, 0.346, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1532	110.499	59.899	71.2476806640625	71	10	[10, 11, 4, 3, 18, 17, 0]	[0.78, 0.22, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1533	138.336	28.11	36.921287536621094	36	4	[4, 11, 5, 12, 3, 10, 0]	[0.476, 0.331, 0.193, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1534	132.035	12.089	74.47293090820312	74	4	[4, 5, 3, 11, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1535	120.545	8.39	97.6970443725586	97	4	[4, 3, 5, 10, 0, 11, 12]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1536	150.321	8.153	61.89194869995117	61	5	[5, 4, 12, 6, 11, 3, 0]	[0.928, 0.072, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1537	166.913	11.083	94.16697692871094	94	5	[5, 6, 4, 12, 0, 11, 13]	[0.991, 0.009, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1538	115.605	33.823	44.341121673583984	44	11	[11, 4, 10, 3, 5, 12, 0]	[0.785, 0.215, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1539	114.204	28.028	78.41834259033203	78	4	[4, 3, 10, 11, 5, 12, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1540	131.042	3.727	62.11566925048828	62	4	[4, 5, 3, 11, 12, 0, 10]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1541	87.36	5.374	82.34366607666016	82	3	[3, 4, 2, 10, 0, 9, 11]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1542	120.176	24.804	58.234886169433594	58	4	[4, 11, 3, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1543	134.667	50.372	72.70779418945312	72	11	[11, 4, 12, 5, 10, 19, 0]	[0.98, 0.018, 0.002, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1544	149.342	11.363	60.79436492919922	60	5	[5, 4, 12, 11, 6, 3, 0]	[0.891, 0.109, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1545	95.43	39.055	36.758460998535156	36	10	[10, 11, 3, 4, 17, 2, 0]	[0.85, 0.148, 0.002, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1546	147.027	1.699	51.393402099609375	51	5	[5, 4, 12, 6, 11, 3, 0]	[0.909, 0.091, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1547	142.214	34.021	72.79334259033203	72	4	[4, 5, 11, 12, 3, 10, 0]	[0.993, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1548	138.449	10.212	48.10865020751953	48	4	[4, 5, 11, 12, 3, 6, 0]	[0.951, 0.049, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1549	139.723	62.281	62.74174118041992	62	11	[11, 12, 19, 18, 4, 5, 0]	[0.973, 0.027, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1550	151.232	19.906	92.51293182373047	92	4	[4, 5, 12, 6, 11, 0, 3]	[0.934, 0.066, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1551	125.155	11.834	68.51913452148438	68	4	[4, 3, 5, 11, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1552	102.546	22.844	80.20975494384766	80	3	[3, 4, 10, 11, 2, 9, 0]	[0.808, 0.191, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1553	124.026	27.011	74.66043090820312	74	4	[4, 11, 3, 5, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1554	114.361	17.425	67.23806762695312	67	4	[4, 3, 11, 10, 5, 0, 2]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1555	123.06	6.674	59.1699104309082	59	4	[4, 3, 5, 11, 10, 12, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1556	112.724	17.354	68.73432159423828	68	4	[4, 3, 11, 10, 5, 2, 0]	[0.998, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1557	99.852	25.617	68.98389434814453	68	3	[3, 4, 10, 11, 2, 9, 0]	[0.918, 0.081, 0.002, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1558	120.593	33.369	65.39131164550781	65	4	[4, 11, 3, 10, 5, 12, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1559	138.978	39.884	85.84258270263672	85	4	[4, 11, 12, 5, 10, 3, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1560	136.207	31.796	69.56501007080078	69	4	[4, 11, 5, 12, 3, 10, 0]	[0.999, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1561	123.673	46.099	62.2279167175293	62	11	[11, 4, 10, 12, 3, 5, 0]	[0.986, 0.014, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1562	130.898	17.237	47.655635833740234	47	4	[4, 5, 11, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1563	145.412	27.756	66.38587951660156	66	4	[4, 5, 12, 11, 6, 3, 0]	[0.841, 0.159, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1564	129.204	6.899	61.47185516357422	61	4	[4, 5, 3, 11, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1565	119.424	34.013	67.40873718261719	67	4	[4, 11, 3, 10, 5, 12, 0]	[0.996, 0.004, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1566	112.117	11.189	51.51054000854492	51	4	[4, 3, 11, 5, 10, 2, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1567	100.925	16.56	47.60109329223633	47	3	[3, 4, 10, 11, 2, 5, 0]	[0.516, 0.484, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1568	121.341	2.438	52.45819091796875	52	4	[4, 3, 5, 11, 10, 0, 12]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1569	129.741	22.519	62.382659912109375	62	4	[4, 5, 11, 3, 12, 10, 0]	[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1570	76.117	32.503	64.90315246582031	64	3	[3, 10, 2, 9, 4, 11, 0]	[0.775, 0.224, 0.001, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1571	143.038	18.484	85.09992980957031	85	4	[4, 5, 12, 11, 3, 6, 0]	[0.999, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]	4.0
Col25a1	52	1572	138.211	45.788	82.36375427246094	82	4	[4, 11, 12, 5, 10, 19, 0]	[0.886, 0.109, 0.005, 0.0, 0.0, 0.0, 0.0]	4.0
